gene,in_ohya_morphology,in_kemmeren_responsive,in_sameith_doubles,in_expanded_metabolic,in_betaxanthin,is_tier1,overlap_score,is_essential,is_low_fitness,min_fitness,is_selected,selection_reason,num_sources
YJL210W,False,True,False,False,False,False,1,False,True,0.8762,False,excluded_low_fitness,1
YJL212C,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YJL214W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YJL216C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YJL219W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YJL221C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YJR001W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YJR004C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YJR009C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YJR010W,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YJR011C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YJR013W,False,False,False,True,False,False,1,True,False,,False,excluded_essential,1
YJR014W,False,True,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YJR016C,False,False,False,True,False,False,1,True,False,,False,excluded_essential,1
YJR018W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YJR019C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YJR021C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YJR024C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YJR025C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YJR031C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YJR035W,False,True,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YJR040W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YJR043C,True,True,False,False,False,False,2,False,True,0.8377,False,excluded_low_fitness,2
YJR048W,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YJR049C,True,False,False,True,False,False,2,False,True,0.6275,False,excluded_low_fitness,2
YJR051W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YJR054W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YJR055W,True,False,False,False,False,False,1,False,True,0.6165,False,excluded_low_fitness,1
YJR057W,False,False,False,True,False,False,1,True,True,0.2519,False,excluded_essential,1
YJR059W,False,True,False,True,False,False,2,False,False,,True,score>=2,2
YJR060W,True,True,True,False,False,True,2,False,True,0.59,False,excluded_low_fitness,3
YJR063W,True,True,False,False,False,False,2,False,False,,True,score>=2,2
YJR066W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YJR069C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YJR073C,False,True,False,True,False,False,2,False,True,0.412,False,excluded_low_fitness,2
YJR074W,True,False,False,False,False,False,1,False,True,0.8438,False,excluded_low_fitness,1
YJR075W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YJR077C,True,False,False,True,False,False,2,False,True,0.8513,False,excluded_low_fitness,2
YJR078W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YJR082C,True,True,False,False,False,False,2,False,False,,True,score>=2,2
YJR090C,True,True,False,False,False,False,2,False,False,,True,score>=2,2
YJR092W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YJR095W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YJR097W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YJR102C,False,True,False,False,False,False,1,False,True,0.395,False,excluded_low_fitness,1
YJR103W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YJR104C,True,False,False,True,False,False,2,False,True,0.675,False,excluded_low_fitness,2
YJR105W,True,False,False,True,False,False,2,False,True,0.396,False,excluded_low_fitness,2
YJR108W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YJR109C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YJR110W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YJR117W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YJR118C,True,False,False,False,False,False,1,False,True,0.5495,False,excluded_low_fitness,1
YJR119C,False,True,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YJR121W,True,False,False,True,False,False,2,False,True,0.681,False,excluded_low_fitness,2
YJR122W,True,True,False,False,False,False,2,False,False,,True,score>=2,2
YJR127C,False,False,True,False,False,True,0,False,False,,True,tier1,1
YJR128W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YJR130C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YJR131W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YJR133W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YJR137C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YJR139C,True,False,False,True,False,False,2,False,True,0.6355,False,excluded_low_fitness,2
YJR143C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YJR145C,True,False,False,False,False,False,1,False,True,0.542,False,excluded_low_fitness,1
YJR148W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YJR149W,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YJR152W,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YJR153W,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YJR155W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YJR158W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YJR159W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YJR160C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YKL001C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YKL002W,False,True,False,False,False,False,1,False,True,0.643,False,excluded_low_fitness,1
YKL004W,False,False,False,True,False,False,1,True,False,,False,excluded_essential,1
YKL006W,True,False,False,False,False,False,1,False,True,0.665,False,excluded_low_fitness,1
YKL007W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YKL008C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YKL009W,False,True,False,False,False,False,1,False,True,0.7933,False,excluded_low_fitness,1
YKL010C,True,True,False,False,False,False,2,False,False,,True,score>=2,2
YKL011C,False,True,False,False,False,False,1,False,True,0.87,False,excluded_low_fitness,1
YKL016C,False,False,False,True,False,False,1,False,True,0.7605,False,excluded_low_fitness,1
YKL019W,False,False,False,True,False,False,1,True,True,0.7666,False,excluded_essential,1
YKL020C,False,True,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YKL024C,False,False,False,True,False,False,1,True,True,0.6894,False,excluded_essential,1
YKL025C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YKL026C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YKL029C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YKL032C,True,True,False,False,False,False,2,False,True,0.7905,False,excluded_low_fitness,2
YKL035W,False,False,False,True,False,False,1,True,True,0.7731,False,excluded_essential,1
YKL037W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YKL038W,False,True,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YKL040C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YKL041W,False,True,False,False,False,False,1,False,True,0.7047,False,excluded_low_fitness,1
YKL046C,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YKL048C,True,True,False,True,False,False,3,False,True,0.8177,False,excluded_low_fitness,3
YKL053C-A,True,False,False,False,False,False,1,False,True,0.756,False,excluded_low_fitness,1
YKL054C,True,True,False,False,False,False,2,False,True,0.85,False,excluded_low_fitness,2
YKL055C,False,False,False,True,False,False,1,False,True,0.8145,False,excluded_low_fitness,1
YKL057C,False,True,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YKL060C,False,False,False,True,False,False,1,True,False,,False,excluded_essential,1
YKL062W,False,False,True,False,False,True,0,False,False,,True,tier1,1
YKL063C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YKL067W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YKL069W,False,False,False,True,False,False,1,False,True,0.8433,False,excluded_low_fitness,1
YKL073W,True,False,False,False,False,False,1,False,True,0.8475,False,excluded_low_fitness,1
YKL074C,False,True,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YKL080W,True,False,False,True,False,False,2,False,True,0.5235,False,excluded_low_fitness,2
YKL085W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YKL087C,False,False,False,True,False,False,1,False,True,0.882,False,excluded_low_fitness,1
YKL088W,False,False,False,True,False,False,1,True,False,,False,excluded_essential,1
YKL092C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YKL094W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YKL101W,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YKL103C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YKL104C,False,False,False,True,False,False,1,True,True,0.8529,False,excluded_essential,1
YKL106W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YKL109W,True,True,False,False,False,False,2,False,True,0.8635,False,excluded_low_fitness,2
YKL110C,False,True,False,False,False,False,1,False,True,0.8285,False,excluded_low_fitness,1
YKL113C,True,True,False,False,False,False,2,False,True,0.8063,False,excluded_low_fitness,2
YKL114C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YKL116C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YKL118W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YKL119C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YKL120W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YKL121W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YKL126W,True,True,False,True,False,False,3,False,False,,True,score>=2,3
YKL127W,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YKL129C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YKL130C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YKL132C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YKL138C,True,False,False,False,False,False,1,False,True,0.529,False,excluded_low_fitness,1
YKL139W,True,True,False,True,False,False,3,False,True,0.564,False,excluded_low_fitness,3
YKL140W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YKL141W,False,False,False,True,False,False,1,True,False,,False,excluded_essential,1
YKL143W,True,True,False,False,False,False,2,False,False,,True,score>=2,2
YKL146W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YKL148C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YKL149C,False,True,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YKL150W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YKL152C,False,False,False,True,False,False,1,True,False,,False,excluded_essential,1
YKL159C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YKL160W,True,True,False,False,False,False,2,False,False,,True,score>=2,2
YKL161C,False,True,False,True,False,False,2,False,False,,True,score>=2,2
YKL165C,False,False,False,True,False,False,1,True,False,,False,excluded_essential,1
YKL166C,False,True,False,True,False,False,2,False,False,,True,score>=2,2
YKL167C,True,False,False,False,False,False,1,False,True,0.862,False,excluded_low_fitness,1
YKL168C,False,True,False,True,False,False,2,False,False,,True,score>=2,2
YKL171W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YKL174C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YKL176C,True,False,False,False,False,False,1,False,True,0.8768,False,excluded_low_fitness,1
YKL181W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YKL182W,False,False,False,True,False,False,1,True,False,,False,excluded_essential,1
YKL184W,False,False,False,True,False,False,1,False,True,0.5847,False,excluded_low_fitness,1
YKL185W,True,True,False,False,False,False,2,False,False,,True,score>=2,2
YKL188C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YKL192C,False,False,False,True,False,False,1,True,False,,False,excluded_essential,1
YKL194C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YKL197C,True,False,False,False,False,False,1,False,True,0.8953,False,excluded_low_fitness,1
YKL198C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YKL203C,False,False,False,True,False,False,1,True,True,0.6302,False,excluded_essential,1
YKL204W,True,False,False,False,False,False,1,False,True,0.629,False,excluded_low_fitness,1
YKL205W,False,True,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YKL206C,False,True,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YKL208W,True,False,False,False,False,False,1,False,True,0.8927,False,excluded_low_fitness,1
YKL211C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YKL212W,True,True,False,True,False,False,3,True,True,0.514,False,excluded_essential,3
YKL213C,False,True,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YKL215C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
