dataset,n_perturbations,genes,n_measured,median_technical_sd,n_resp_1.25x,frac_resp_1.25x,n_resp_1.5x,frac_resp_1.5x,n_resp_2.0x,frac_resp_2.0x,n_resp_4.0x,frac_resp_4.0x,median_abs_log2fc_responders,p90_abs_log2fc_responders,max_abs_log2fc
kemmeren2014_single,1,YER111C,6169,,1524,0.24704165991246554,390,0.06321932241854433,70,0.011347057869995137,12,0.0019452099205705948,0.442256643509915,0.8084730015583887,5.366086243196362
kemmeren2014_single,1,YDR146C,6169,,420,0.06808234721997082,117,0.0189657967255633,39,0.006321932241854434,8,0.00129680661371373,0.43439741849063085,0.9807854792819458,4.718799155689145
kemmeren2014_single,1,YLR182W,6169,,1035,0.1677743556492138,349,0.056573188523261465,120,0.01945209920570595,13,0.002107310747284811,0.48188877841262767,1.041044883901476,5.25247202032649
kemmeren2014_single,1,YDR260C,6169,,264,0.04279461825255309,83,0.013454368617279949,20,0.003242016534284325,4,0.000648403306856865,0.4496085337956246,0.9019151729235316,5.349272847468804
kemmeren2014_single,1,YNL187W,6169,,577,0.09353217701410277,91,0.014751175230993677,24,0.0038904198411411897,3,0.0004863024801426487,0.40759726655799217,0.7044128774408338,4.163019848592549
kemmeren2014_single,1,YDR395W,6169,,296,0.04798184470740801,60,0.009726049602852975,16,0.00259361322742746,3,0.0004863024801426487,0.4141367377312092,0.7475249228864618,4.582407578176368
kemmeren2014_single,1,YOR179C,6169,,366,0.05932890257740314,85,0.013778570270708381,20,0.003242016534284325,7,0.0011347057869995137,0.4399627981725214,0.7922021020353603,4.794266183985417
kemmeren2014_single,1,YBR083W,6169,,230,0.037283190144269736,74,0.011995461176852002,33,0.005349327281569136,5,0.0008105041335710813,0.46284144685995227,1.1170231068405019,3.812097806594707
kemmeren2014_single,1,YDR079C-A,6169,,806,0.1306532663316583,219,0.03550008105041336,62,0.010050251256281407,9,0.0014589074404279462,0.43968660373513535,0.893676519179998,4.727624027042799
kemmeren2014_single,1,YPL157W,6169,,533,0.08639974063867725,123,0.019938401685848598,25,0.004052520667855406,6,0.0009726049602852974,0.4365896656709609,0.7346589542047037,4.193468483890051
kemmeren2014_single,1,YOL072W,6169,,1769,0.2867563624574485,598,0.09693629437510132,185,0.029988652942130004,27,0.0043767223212838385,0.4960029885806812,1.010465114554778,5.236969616651016
kemmeren2014_single,1,YHR167W,6169,,228,0.0369589884908413,57,0.009239747122710326,21,0.0034041173609985413,4,0.000648403306856865,0.42104992496890686,0.9898918215949606,5.438493435744247
kemmeren2014_single,1,YHR025W,6169,,434,0.07035175879396985,158,0.025611930620846168,57,0.009239747122710326,10,0.0016210082671421625,0.4589036078817908,1.1064144937663896,4.932793536936144
kemmeren2014_single,1,YCR053W,6169,,458,0.07424217863511104,170,0.027557140541416763,62,0.010050251256281407,11,0.0017831090938563786,0.47765845496149967,1.150899888499087,5.244419814244608
kemmeren2014_single,1,YJL138C,6169,,256,0.04149781163883936,48,0.007780839682282379,11,0.0017831090938563786,3,0.0004863024801426487,0.41369158434034564,0.7528881656692228,4.213058990115707
kemmeren2014_single,1,YGR162W,6169,,1267,0.20538174744691198,228,0.0369589884908413,56,0.00907764629599611,4,0.000648403306856865,0.4228273593118659,0.7285907939317178,5.411969439634
kemmeren2014_single,1,YPR040W,6169,,472,0.07651159020911007,98,0.01588588101799319,23,0.0037283190144269734,3,0.0004863024801426487,0.41483378562800344,0.7296326802444717,4.866593314379886
kemmeren2014_single,1,YNCB0010W,6169,,2048,0.33198249311071487,903,0.14637704652293726,361,0.05851839844383206,66,0.010698654563138272,0.5412080281033331,1.2887197228682439,5.366674013859827
kemmeren2014_single,1,YJR014W,6169,,700,0.11347057869995136,117,0.0189657967255633,27,0.0043767223212838385,6,0.0009726049602852974,0.4086822799294449,0.6691677224078996,4.570301104633201
kemmeren2014_single,1,YMR269W,6169,,702,0.1137947803533798,200,0.03242016534284325,57,0.009239747122710326,10,0.0016210082671421625,0.44866794406994726,0.8848896434309523,3.923506574953576
kemmeren2014_single,1,YDR457W,6169,,507,0.08218511914410763,117,0.0189657967255633,37,0.005997730588426001,11,0.0017831090938563786,0.422495161481373,0.8274540506757156,4.602101260172105
kemmeren2014_single,1,YLR234W,6169,,528,0.08558923650510618,179,0.029016047981844706,67,0.010860755389852489,14,0.0022694115739990274,0.4648594700708416,1.0794678186288509,5.055443234718977
kemmeren2014_single,1,YDR120C,6169,,184,0.029826552115415787,44,0.007132436375425514,17,0.002755714054141676,5,0.0008105041335710813,0.4065982861512998,0.9507524752946036,4.6286471824679225
kemmeren2014_single,1,YOL093W,6169,,778,0.12611444318366025,173,0.02804344302155941,45,0.0072945372021397305,7,0.0011347057869995137,0.42490074851452975,0.8368623326716326,4.911696296937297
kemmeren2014_single,1,YGR209C,6169,,204,0.03306856864970011,50,0.008105041335710812,16,0.00259361322742746,6,0.0009726049602852974,0.43673827818393257,0.8847780300504803,4.53845945017823
kemmeren2014_single,1,YLR435W,6169,,741,0.12011671259523424,126,0.020424704165991247,32,0.00518722645485492,5,0.0008105041335710813,0.412307197148463,0.6992779100673251,4.0402472524325095
kemmeren2014_single,1,YML124C,6169,,894,0.14491813908250933,314,0.0508996595882639,113,0.018317393418706435,22,0.003566218187712757,0.4638835311577406,1.116119739184343,4.454632638006181
kemmeren2014_single,1,YOR295W,6169,,34,0.005511428108283352,11,0.0017831090938563786,5,0.0008105041335710813,2,0.0003242016534284325,0.4593626155020889,1.282845774904593,4.719221563796269
kemmeren2014_single,1,YPR066W,6169,,172,0.027881342194845192,49,0.007942940508996596,12,0.0019452099205705948,2,0.0003242016534284325,0.44622615846716174,0.8668433912284054,5.5186199948534975
kemmeren2014_single,1,YHR111W,6169,,632,0.10244772248338467,134,0.021721510779704977,23,0.0037283190144269734,5,0.0008105041335710813,0.42408831092708427,0.7522320436585693,3.910665868580777
kemmeren2014_single,1,YBR082C,6169,,649,0.10520343653752634,176,0.028529745501702057,34,0.005511428108283352,6,0.0009726049602852974,0.4357789898861617,0.8045468772571571,5.288237638754372
kemmeren2014_single,1,YER100W,6169,,137,0.022207813259847626,40,0.00648403306856865,16,0.00259361322742746,6,0.0009726049602852974,0.4544033289163849,1.09432856104618,6.332606404492086
kemmeren2014_single,1,YMR022W,6169,,116,0.018803695898849084,21,0.0034041173609985413,10,0.0016210082671421625,4,0.000648403306856865,0.41321577406668386,0.7391886058200328,4.180398954594978
kemmeren2014_single,1,YEL012W,6169,,291,0.04717134057383693,42,0.006808234721997083,12,0.0019452099205705948,5,0.0008105041335710813,0.40726377116353774,0.6387674720560709,7.85792210667279
kemmeren2014_single,1,YDL122W,6169,,108,0.017506889285135354,24,0.0038904198411411897,8,0.00129680661371373,3,0.0004863024801426487,0.40994990800635644,0.8691150405603048,4.729890261536321
kemmeren2014_single,1,YNL186W,6169,,1036,0.16793645647592803,314,0.0508996595882639,82,0.013292267790565733,16,0.00259361322742746,0.47433599865504544,0.9065236750047301,5.835824782265313
kemmeren2014_single,1,YBL067C,6169,,124,0.020100502512562814,45,0.0072945372021397305,15,0.0024315124007132437,9,0.0014589074404279462,0.48555869987190525,1.3061548280671467,3.8614138590987777
kemmeren2014_single,1,YBR058C,6169,,135,0.021883611606419193,38,0.0061598314151402175,12,0.0019452099205705948,4,0.000648403306856865,0.4546710155358995,0.9319924686880365,3.9634507374958834
kemmeren2014_single,1,YMR304W,6169,,365,0.059166801750688926,116,0.018803695898849084,38,0.0061598314151402175,9,0.0014589074404279462,0.46295250592993353,1.0414242492341077,3.7224533063394607
kemmeren2014_single,1,YPL072W,6169,,343,0.05560058356297617,77,0.012481763656994651,24,0.0038904198411411897,6,0.0009726049602852974,0.4173378857768614,0.835989328804256,4.722688967728487
kemmeren2014_single,1,YER151C,6169,,1603,0.2598476252228886,480,0.0778083968228238,102,0.016534284324850056,17,0.002755714054141676,0.4734494959971519,0.8438691600602902,4.632295351367921
kemmeren2014_single,1,YFR010W,6169,,152,0.02463932566056087,37,0.005997730588426001,15,0.0024315124007132437,5,0.0008105041335710813,0.45283378208122504,0.9267264477817188,4.468381906932757
kemmeren2014_single,1,YGR184C,6169,,588,0.09531528610795915,68,0.011022856216566705,18,0.0029178148808558925,5,0.0008105041335710813,0.3889284208352488,0.5957845338760256,3.7254050813631214
kemmeren2014_single,1,YLR024C,6169,,617,0.10001621008267142,102,0.016534284324850056,18,0.0029178148808558925,3,0.0004863024801426487,0.4182107312240616,0.7015011952283058,5.451464296958316
kemmeren2014_single,1,YML013W,6169,,542,0.0878586480791052,195,0.031609661209272166,72,0.01167125952342357,14,0.0022694115739990274,0.49149528766465095,1.1336387755269397,4.443047432018462
kemmeren2014_single,1,YDL091C,6169,,253,0.04101150915869671,48,0.007780839682282379,16,0.00259361322742746,7,0.0011347057869995137,0.4218202176783798,0.7843856949066692,5.245135952639062
kemmeren2014_single,1,YDL190C,6169,,338,0.05479007942940509,78,0.012643864483708868,17,0.002755714054141676,4,0.000648403306856865,0.40783161272337676,0.78757969865381,5.0168940925084655
kemmeren2014_single,1,YKL010C,6169,,304,0.04927865132112174,87,0.014102771924136812,32,0.00518722645485492,6,0.0009726049602852974,0.44256577334555375,1.0278083503032611,4.702825931745657
kemmeren2014_single,1,YGR072W,6169,,1601,0.2595234235694602,803,0.13016696385151563,337,0.05462797860269088,28,0.004538823147998055,0.5912116255378866,1.4076571985047523,5.501936967042271
kemmeren2014_single,1,YBL039C,6169,,328,0.05316907116226293,83,0.013454368617279949,18,0.0029178148808558925,5,0.0008105041335710813,0.434599807960072,0.8097321473328631,6.045027693702689
kemmeren2014_single,1,YDR520C,6169,,240,0.0389041984114119,55,0.008915545469281893,17,0.002755714054141676,3,0.0004863024801426487,0.4238435195088609,0.8425338333566361,4.458641819568454
kemmeren2014_single,1,YNL229C,6169,,468,0.0758631869022532,124,0.020100502512562814,37,0.005997730588426001,11,0.0017831090938563786,0.4397720430743495,0.9263219794530821,5.464279516420975
kemmeren2014_single,1,YIL008W,6169,,1045,0.16939536391635598,266,0.04311881990598152,76,0.012319662830280435,10,0.0016210082671421625,0.44516440791341627,0.8635911604976824,4.412556297427786
kemmeren2014_single,1,YPR152C,6169,,33,0.005349327281569136,9,0.0014589074404279462,3,0.0004863024801426487,2,0.0003242016534284325,0.4417505841295345,0.9550814878143489,5.5649005511922995
kemmeren2014_single,1,YML029W,6169,,96,0.015561679364564759,27,0.0043767223212838385,10,0.0016210082671421625,3,0.0004863024801426487,0.4408137001184741,0.989532530660303,3.8257610546574456
kemmeren2014_single,1,YKR060W,6169,,430,0.06970335548711298,98,0.01588588101799319,29,0.004700923974712271,5,0.0008105041335710813,0.4197550471421274,0.8335840426252322,4.472341976397267
kemmeren2014_single,1,YEL013W,6169,,613,0.09936780677581455,173,0.02804344302155941,53,0.00859134381585346,9,0.0014589074404279462,0.4490210292545851,0.9262937211237293,6.0198404005324795
kemmeren2014_single,1,YOR106W,6169,,191,0.0309612579024153,54,0.008753444642567677,11,0.0017831090938563786,3,0.0004863024801426487,0.4518394441174376,0.8441553061384173,4.759496354789173
kemmeren2014_single,1,YDL077C,6169,,223,0.03614848435727022,68,0.011022856216566705,26,0.004214621494569622,8,0.00129680661371373,0.4390690612441134,1.0424421712180394,5.2467485253827535
kemmeren2014_single,1,YIL056W,6169,,654,0.10601394067109743,118,0.019127897552277517,33,0.005349327281569136,9,0.0014589074404279462,0.4150703731585439,0.7010974044948599,4.694876554560716
kemmeren2014_single,1,YIL017C,6169,,296,0.04798184470740801,92,0.014913276057707894,26,0.004214621494569622,10,0.0016210082671421625,0.4546803639515603,0.9700028553596327,4.598357074293988
kemmeren2014_single,1,YKR001C,6169,,729,0.11817150267466364,181,0.02934024963527314,47,0.007618738855568163,9,0.0014589074404279462,0.44267032345694646,0.8615032825029909,5.000541153867097
kemmeren2014_single,1,YPL045W,6169,,1360,0.2204571243313341,458,0.07424217863511104,139,0.02253201491327606,18,0.0029178148808558925,0.48128097298227024,1.022959115537484,5.229995854676989
kemmeren2014_single,1,YKL041W,6169,,236,0.03825579510455503,67,0.010860755389852489,22,0.003566218187712757,6,0.0009726049602852974,0.4478936871052649,0.878289053261162,4.387104080154298
kemmeren2014_single,1,YJR102C,6169,,595,0.09644999189495866,226,0.03663478683741287,103,0.016696385151564273,26,0.004214621494569622,0.4889272974563905,1.3459537506503392,5.268541958648925
kemmeren2014_single,1,YNR006W,6169,,432,0.07002755714054142,97,0.015723780191278975,24,0.0038904198411411897,6,0.0009726049602852974,0.4208554758537354,0.8059205906721598,5.778242545354539
kemmeren2014_single,1,YPL065W,6169,,408,0.06613713729940023,166,0.026908737234559898,75,0.012157562003566219,18,0.0029178148808558925,0.5139483253161472,1.352192419159978,4.476563687090152
kemmeren2014_single,1,YDR495C,6169,,785,0.12724914897065975,258,0.04182201329226779,89,0.014426973577565245,13,0.002107310747284811,0.46627751377275795,1.039959700326004,5.267823880725302
kemmeren2014_single,1,YLR417W,6169,,500,0.08105041335710812,204,0.03306856864970011,88,0.014264872750851029,25,0.004052520667855406,0.5198744312889603,1.4269140355939376,5.109518212464737
kemmeren2014_single,1,YPR173C,6169,,433,0.07018965796725564,113,0.018317393418706435,35,0.005673528934997569,5,0.0008105041335710813,0.4341627334058529,0.9229367459229627,5.123654068503108
kemmeren2014_single,1,YDR080W,6169,,695,0.11266007456638029,182,0.029502350461987355,59,0.009563948776138758,10,0.0016210082671421625,0.4207167395295516,0.9606593716849706,5.030591504735941
kemmeren2014_single,1,YAL002W,6169,,967,0.1567514994326471,290,0.04700923974712271,98,0.01588588101799319,17,0.002755714054141676,0.45528873242282897,1.00126434296004,5.230631276472111
kemmeren2014_single,1,YML097C,6169,,336,0.05446587777597666,106,0.01718268763170692,35,0.005673528934997569,8,0.00129680661371373,0.4763099371744044,1.002499481499386,3.729390587866459
kemmeren2014_single,1,YHR134W,6169,,262,0.04247041659912466,87,0.014102771924136812,28,0.004538823147998055,3,0.0004863024801426487,0.46312276655535595,1.0294585225480015,4.6629133457561185
kemmeren2014_single,1,YML007W,6169,,167,0.027070838061274114,54,0.008753444642567677,23,0.0037283190144269734,5,0.0008105041335710813,0.46645503212284134,1.0820620233936709,4.652093774990123
kemmeren2014_single,1,YGL060W,6169,,389,0.06305722159183012,100,0.016210082671421624,24,0.0038904198411411897,6,0.0009726049602852974,0.460203833661885,0.8348897219482594,5.015309152851781
kemmeren2014_single,1,YBR028C,6169,,335,0.054303776949262444,46,0.007456638028853947,9,0.0014589074404279462,2,0.0003242016534284325,0.39817731502908504,0.6457034602026727,4.291246563002474
kemmeren2014_single,1,YBR285W,6169,,511,0.0828335224509645,141,0.02285621656670449,38,0.0061598314151402175,5,0.0008105041335710813,0.449568957857882,0.9233961603999883,4.8896122825709
kemmeren2014_single,1,YDR266C,6169,,320,0.0518722645485492,80,0.0129680661371373,30,0.004863024801426487,6,0.0009726049602852974,0.42372890940550473,0.9794726492184966,5.435693648104008
kemmeren2014_single,1,YDR306C,6169,,195,0.031609661209272166,43,0.006970335548711298,9,0.0014589074404279462,4,0.000648403306856865,0.439162728388416,0.7728525581304111,4.665775216282512
kemmeren2014_single,1,YER064C,6169,,931,0.15091586967093532,168,0.02723293888798833,39,0.006321932241854434,7,0.0011347057869995137,0.42057565252763135,0.7141594013042891,4.392381070711241
kemmeren2014_single,1,YGR071C,6169,,493,0.0799157075701086,76,0.012319662830280435,14,0.0022694115739990274,6,0.0009726049602852974,0.41677455187483414,0.6765204929697921,3.8922288663034466
kemmeren2014_single,1,YGR122W,6169,,1186,0.19225158048306046,173,0.02804344302155941,49,0.007942940508996596,11,0.0017831090938563786,0.4101024853285534,0.6541023121524896,4.871960307278542
kemmeren2014_single,1,YHL010C,6169,,272,0.04409142486626682,42,0.006808234721997083,12,0.0019452099205705948,4,0.000648403306856865,0.4054882984025283,0.6571878286051638,3.7186424395801163
kemmeren2014_single,1,YHR003C,6169,,790,0.12805965310423084,220,0.03566218187712757,55,0.008915545469281893,7,0.0011347057869995137,0.450872736538125,0.8726437560286999,5.014190494335701
kemmeren2014_single,1,YHR033W,6169,,205,0.03323066947641433,59,0.009563948776138758,24,0.0038904198411411897,11,0.0017831090938563786,0.44651071437806067,1.1097162514679417,4.6999784595675
kemmeren2014_single,1,YIL001W,6169,,156,0.025287728967417735,39,0.006321932241854434,13,0.002107310747284811,3,0.0004863024801426487,0.4380746913208584,0.8821638528124912,4.381567200409852
kemmeren2014_single,1,YIL014C-A,6169,,34,0.005511428108283352,7,0.0011347057869995137,3,0.0004863024801426487,2,0.0003242016534284325,0.4005684760570983,0.8325904482081281,4.364203645908941
kemmeren2014_single,1,YJL206C,6169,,250,0.04052520667855406,68,0.011022856216566705,28,0.004538823147998055,7,0.0011347057869995137,0.43332837201059726,1.0617936882102685,5.107526341674777
kemmeren2014_single,1,YKR023W,6169,,520,0.08429242989139245,142,0.023018317393418707,42,0.006808234721997083,6,0.0009726049602852974,0.44900299325935866,0.8505545942194078,5.52196733066245
kemmeren2014_single,1,YPR125W,6169,,344,0.055762684389690384,79,0.012805965310423084,28,0.004538823147998055,5,0.0008105041335710813,0.41651212641272356,0.8890106492019408,4.929155657803463
